id;requirement_id;standard;edition;clause;chapter;priority;lens;topic;process_tags;question_en;question_cs;question_de
31000-6-monitoring-and-review-of-ris-internal-3;31000-6-monitoring-and-review-of-ris;ISO 31000;ISO 31000:2018;6;6;high;internal;risk_process;audit_improvement | leadership | monitoring | quality_lab | risk;Which process risks or recurring deviations indicate that the control should be strengthened?;Která procesní rizika nebo opakující se odchylky ukazují, že je třeba řízení posílit?;Welche Prozessrisiken oder wiederkehrenden Abweichungen zeigen Verstärkungsbedarf?
31000-6-monitoring-and-review-of-ris-customer-1;31000-6-monitoring-and-review-of-ris;ISO 31000;ISO 31000:2018;6;6;high;customer;risk_process;audit_improvement | leadership | monitoring | quality_lab | risk;How does monitoring and review of risks and controls protect customer requirements, product conformity, delivery or trust?;Jak téma „Monitorování a přezkum rizik a opatření“ chrání požadavky zákazníka, shodu produktu, dodávku nebo důvěru?;Wie schützt „Überwachung und Review von Risiken und Kontrollen“ Kundenanforderungen, Produktkonformität, Lieferung oder Vertrauen?
31000-6-monitoring-and-review-of-ris-customer-2;31000-6-monitoring-and-review-of-ris;ISO 31000;ISO 31000:2018;6;6;high;customer;risk_process;audit_improvement | leadership | monitoring | quality_lab | risk;Show one recent customer or project sample and trace it to objective evidence and escalation.;Ukažte jeden aktuální zákaznický nebo projektový vzorek a sledujte jej k objektivním důkazům a eskalaci.;Eine aktuelle Kunden- oder Projektstichprobe bis zu objektiven Nachweisen und Eskalation verfolgen.
31000-6-monitoring-and-review-of-ris-customer-3;31000-6-monitoring-and-review-of-ris;ISO 31000;ISO 31000:2018;6;6;high;customer;risk_process;audit_improvement | leadership | monitoring | quality_lab | risk;How are customer-specific expectations, changes and exceptions communicated and controlled?;Jak jsou komunikována a řízena zákaznická specifická očekávání, změny a výjimky?;Wie werden kundenspezifische Erwartungen, Änderungen und Ausnahmen kommuniziert und gesteuert?
31000-6-monitoring-and-review-of-ris-certification-1;31000-6-monitoring-and-review-of-ris;ISO 31000;ISO 31000:2018;6;6;high;certification;risk_process;audit_improvement | leadership | monitoring | quality_lab | risk;Demonstrate the systematic implementation and effectiveness of monitoring and review of risks and controls across the applicable scope.;Prokažte systematické zavedení a účinnost tématu „Monitorování a přezkum rizik a opatření“ v použitelném rozsahu.;Die systematische Umsetzung und Wirksamkeit von „Überwachung und Review von Risiken und Kontrollen“ im zutreffenden Geltungsbereich nachweisen.
31000-6-monitoring-and-review-of-ris-certification-2;31000-6-monitoring-and-review-of-ris;ISO 31000;ISO 31000:2018;6;6;high;certification;risk_process;audit_improvement | leadership | monitoring | quality_lab | risk;Which objective evidence confirms conformity, including relevant sites, shifts and outsourced processes?;Které objektivní důkazy potvrzují shodu včetně relevantních lokalit, směn a externích procesů?;Welche objektiven Nachweise bestätigen Konformität einschließlich relevanter Standorte, Schichten und ausgelagerter Prozesse?
31000-6-monitoring-and-review-of-ris-certification-3;31000-6-monitoring-and-review-of-ris;ISO 31000;ISO 31000:2018;6;6;high;certification;risk_process;audit_improvement | leadership | monitoring | quality_lab | risk;How are weaknesses corrected, causes addressed and effectiveness verified?;Jak jsou slabá místa napravena, řešeny příčiny a ověřena účinnost?;Wie werden Schwachstellen korrigiert, Ursachen behandelt und Wirksamkeit verifiziert?
31000-6-monitoring-and-review-of-ris-supplier-1;31000-6-monitoring-and-review-of-ris;ISO 31000;ISO 31000:2018;6;6;high;supplier;risk_process;audit_improvement | leadership | monitoring | quality_lab | risk;How does the supplier control monitoring and review of risks and controls for the supplied product, process or service?;Jak dodavatel řídí téma „Monitorování a přezkum rizik a opatření“ pro dodávaný produkt, proces nebo službu?;Wie steuert der Lieferant „Überwachung und Review von Risiken und Kontrollen“ für das gelieferte Produkt, den Prozess oder die Dienstleistung?
31000-6-monitoring-and-review-of-ris-supplier-2;31000-6-monitoring-and-review-of-ris;ISO 31000;ISO 31000:2018;6;6;high;supplier;risk_process;audit_improvement | leadership | monitoring | quality_lab | risk;Show a recent supplied-part or service sample, including controls, records and any deviation handling.;Ukažte aktuální vzorek dodávaného dílu nebo služby včetně řízení, záznamů a řešení odchylek.;Eine aktuelle Stichprobe eines gelieferten Teils oder einer Dienstleistung einschließlich Kontrollen, Aufzeichnungen und Abweichungsbehandlung zeigen.
31000-6-monitoring-and-review-of-ris-supplier-3;31000-6-monitoring-and-review-of-ris;ISO 31000;ISO 31000:2018;6;6;high;supplier;risk_process;audit_improvement | leadership | monitoring | quality_lab | risk;How are changes, risks and nonconformities communicated to the customer before impact?;Jak jsou změny, rizika a neshody komunikovány zákazníkovi před vznikem dopadu?;Wie werden Änderungen, Risiken und Nichtkonformitäten vor einer Auswirkung an den Kunden kommuniziert?
31000-6-recording-and-reporting-risk-internal-1;31000-6-recording-and-reporting-risk;ISO 31000;ISO 31000:2018;6;6;medium;internal;risk_process;audit_improvement | documents | leadership | risk;How is recording and reporting risk information implemented in the selected process, and who is accountable for its effectiveness?;Jak je téma „Zaznamenávání a reportování informací o rizicích“ zavedeno ve vybraném procesu a kdo odpovídá za jeho účinnost?;Wie ist „Aufzeichnung und Berichterstattung von Risikoinformationen“ im ausgewählten Prozess umgesetzt und wer ist für die Wirksamkeit verantwortlich?
31000-6-recording-and-reporting-risk-internal-2;31000-6-recording-and-reporting-risk;ISO 31000;ISO 31000:2018;6;6;medium;internal;risk_process;audit_improvement | documents | leadership | risk;Show a recent sample and trace the requirement through implementation, monitoring and follow-up.;Ukažte aktuální vzorek a sledujte požadavek přes zavedení, monitorování a následná opatření.;Eine aktuelle Stichprobe zeigen und die Anforderung durch Umsetzung, Überwachung und Folgemaßnahmen verfolgen.
31000-6-recording-and-reporting-risk-internal-3;31000-6-recording-and-reporting-risk;ISO 31000;ISO 31000:2018;6;6;medium;internal;risk_process;audit_improvement | documents | leadership | risk;Which process risks or recurring deviations indicate that the control should be strengthened?;Která procesní rizika nebo opakující se odchylky ukazují, že je třeba řízení posílit?;Welche Prozessrisiken oder wiederkehrenden Abweichungen zeigen Verstärkungsbedarf?
31000-6-recording-and-reporting-risk-customer-1;31000-6-recording-and-reporting-risk;ISO 31000;ISO 31000:2018;6;6;medium;customer;risk_process;audit_improvement | documents | leadership | risk;How does recording and reporting risk information protect customer requirements, product conformity, delivery or trust?;Jak téma „Zaznamenávání a reportování informací o rizicích“ chrání požadavky zákazníka, shodu produktu, dodávku nebo důvěru?;Wie schützt „Aufzeichnung und Berichterstattung von Risikoinformationen“ Kundenanforderungen, Produktkonformität, Lieferung oder Vertrauen?
31000-6-recording-and-reporting-risk-customer-2;31000-6-recording-and-reporting-risk;ISO 31000;ISO 31000:2018;6;6;medium;customer;risk_process;audit_improvement | documents | leadership | risk;Show one recent customer or project sample and trace it to objective evidence and escalation.;Ukažte jeden aktuální zákaznický nebo projektový vzorek a sledujte jej k objektivním důkazům a eskalaci.;Eine aktuelle Kunden- oder Projektstichprobe bis zu objektiven Nachweisen und Eskalation verfolgen.
31000-6-recording-and-reporting-risk-customer-3;31000-6-recording-and-reporting-risk;ISO 31000;ISO 31000:2018;6;6;medium;customer;risk_process;audit_improvement | documents | leadership | risk;How are customer-specific expectations, changes and exceptions communicated and controlled?;Jak jsou komunikována a řízena zákaznická specifická očekávání, změny a výjimky?;Wie werden kundenspezifische Erwartungen, Änderungen und Ausnahmen kommuniziert und gesteuert?
31000-6-recording-and-reporting-risk-certification-1;31000-6-recording-and-reporting-risk;ISO 31000;ISO 31000:2018;6;6;medium;certification;risk_process;audit_improvement | documents | leadership | risk;Demonstrate the systematic implementation and effectiveness of recording and reporting risk information across the applicable scope.;Prokažte systematické zavedení a účinnost tématu „Zaznamenávání a reportování informací o rizicích“ v použitelném rozsahu.;Die systematische Umsetzung und Wirksamkeit von „Aufzeichnung und Berichterstattung von Risikoinformationen“ im zutreffenden Geltungsbereich nachweisen.
31000-6-recording-and-reporting-risk-certification-2;31000-6-recording-and-reporting-risk;ISO 31000;ISO 31000:2018;6;6;medium;certification;risk_process;audit_improvement | documents | leadership | risk;Which objective evidence confirms conformity, including relevant sites, shifts and outsourced processes?;Které objektivní důkazy potvrzují shodu včetně relevantních lokalit, směn a externích procesů?;Welche objektiven Nachweise bestätigen Konformität einschließlich relevanter Standorte, Schichten und ausgelagerter Prozesse?
31000-6-recording-and-reporting-risk-certification-3;31000-6-recording-and-reporting-risk;ISO 31000;ISO 31000:2018;6;6;medium;certification;risk_process;audit_improvement | documents | leadership | risk;How are weaknesses corrected, causes addressed and effectiveness verified?;Jak jsou slabá místa napravena, řešeny příčiny a ověřena účinnost?;Wie werden Schwachstellen korrigiert, Ursachen behandelt und Wirksamkeit verifiziert?
31000-6-recording-and-reporting-risk-supplier-1;31000-6-recording-and-reporting-risk;ISO 31000;ISO 31000:2018;6;6;medium;supplier;risk_process;audit_improvement | documents | leadership | risk;How does the supplier control recording and reporting risk information for the supplied product, process or service?;Jak dodavatel řídí téma „Zaznamenávání a reportování informací o rizicích“ pro dodávaný produkt, proces nebo službu?;Wie steuert der Lieferant „Aufzeichnung und Berichterstattung von Risikoinformationen“ für das gelieferte Produkt, den Prozess oder die Dienstleistung?
31000-6-recording-and-reporting-risk-supplier-2;31000-6-recording-and-reporting-risk;ISO 31000;ISO 31000:2018;6;6;medium;supplier;risk_process;audit_improvement | documents | leadership | risk;Show a recent supplied-part or service sample, including controls, records and any deviation handling.;Ukažte aktuální vzorek dodávaného dílu nebo služby včetně řízení, záznamů a řešení odchylek.;Eine aktuelle Stichprobe eines gelieferten Teils oder einer Dienstleistung einschließlich Kontrollen, Aufzeichnungen und Abweichungsbehandlung zeigen.
31000-6-recording-and-reporting-risk-supplier-3;31000-6-recording-and-reporting-risk;ISO 31000;ISO 31000:2018;6;6;medium;supplier;risk_process;audit_improvement | documents | leadership | risk;How are changes, risks and nonconformities communicated to the customer before impact?;Jak jsou změny, rizika a neshody komunikovány zákazníkovi před vznikem dopadu?;Wie werden Änderungen, Risiken und Nichtkonformitäten vor einer Auswirkung an den Kunden kommuniziert?
iatf-4-3-1-qms-scope-supplemental-internal-1;iatf-4-3-1-qms-scope-supplemental;IATF 16949;IATF 16949:2016 + current SIs/FAQs;4.3.1;4;high;internal;scope;leadership | processes | sales;How is qms scope — supplemental implemented in the selected process, and who is accountable for its effectiveness?;Jak je téma „Rozsah QMS — doplněk“ zavedeno ve vybraném procesu a kdo odpovídá za jeho účinnost?;Wie ist „QMS-Geltungsbereich — Ergänzung“ im ausgewählten Prozess umgesetzt und wer ist für die Wirksamkeit verantwortlich?
